"id","activity_hour","calories","total_intensity","average_intensity","step_total","intensity_level"
"3977333714","2016-05-05 01:00:00",42,0,"0",0,"Nothing"
"3977333714","2016-05-05 02:00:00",42,0,"0",0,"Nothing"
"3977333714","2016-05-05 03:00:00",44,2,"0.033333",16,"Nothing"
"3977333714","2016-05-05 04:00:00",42,0,"0",0,"Nothing"
"3977333714","2016-05-05 05:00:00",42,0,"0",0,"Nothing"
"3977333714","2016-05-05 06:00:00",43,0,"0",0,"Nothing"
"3977333714","2016-05-05 07:00:00",44,2,"0.033333",17,"Nothing"
"3977333714","2016-05-05 08:00:00",44,1,"0.016667",7,"Nothing"
"3977333714","2016-05-05 09:00:00",61,13,"0.216667",267,"Nothing"
"3977333714","2016-05-05 10:00:00",69,17,"0.283333",485,"Nothing"
"3977333714","2016-05-05 11:00:00",75,18,"0.3",618,"Nothing"
"3977333714","2016-05-06 00:00:00",46,12,"0.2",234,"Nothing"
"3977333714","2016-05-05 13:00:00",68,18,"0.3",325,"Nothing"
"3977333714","2016-05-05 14:00:00",56,9,"0.15",214,"Nothing"
"3977333714","2016-05-05 15:00:00",48,4,"0.066667",89,"Nothing"
"3977333714","2016-05-05 16:00:00",69,17,"0.283333",381,"Nothing"
"3977333714","2016-05-05 17:00:00",45,2,"0.033333",34,"Nothing"
"3977333714","2016-05-05 18:00:00",55,7,"0.116667",232,"Nothing"
"3977333714","2016-05-05 19:00:00",44,1,"0.016667",20,"Nothing"
"3977333714","2016-05-05 20:00:00",60,12,"0.2",277,"Nothing"
"3977333714","2016-05-05 21:00:00",148,75,"1.25",2470,"Very Light"
"3977333714","2016-05-05 22:00:00",194,113,"1.883333",3792,"Very Light"
"3977333714","2016-05-05 23:00:00",147,54,"0.9",2241,"Just Noticeable"
"3977333714","2016-05-06 12:00:00",51,3,"0.05",27,"Nothing"
"3977333714","2016-05-06 01:00:00",42,0,"0",0,"Nothing"
"3977333714","2016-05-06 02:00:00",42,0,"0",0,"Nothing"
"3977333714","2016-05-06 03:00:00",42,0,"0",0,"Nothing"
"3977333714","2016-05-06 04:00:00",42,0,"0",0,"Nothing"
"3977333714","2016-05-06 05:00:00",42,0,"0",0,"Nothing"
"3977333714","2016-05-06 06:00:00",42,0,"0",0,"Nothing"
"3977333714","2016-05-06 07:00:00",44,1,"0.016667",7,"Nothing"
"3977333714","2016-05-06 08:00:00",42,0,"0",0,"Nothing"
"3977333714","2016-05-06 09:00:00",56,10,"0.166667",205,"Nothing"
"3977333714","2016-05-06 10:00:00",46,3,"0.05",51,"Nothing"
"3977333714","2016-05-06 11:00:00",50,5,"0.083333",107,"Nothing"
"3977333714","2016-05-07 00:00:00",45,6,"0.1",127,"Nothing"
"3977333714","2016-05-06 13:00:00",52,7,"0.116667",89,"Nothing"
"3977333714","2016-05-06 14:00:00",91,27,"0.45",945,"Nothing"
"3977333714","2016-05-06 15:00:00",62,13,"0.216667",266,"Nothing"
"3977333714","2016-05-06 16:00:00",57,11,"0.183333",169,"Nothing"
"3977333714","2016-05-06 17:00:00",63,16,"0.266667",269,"Nothing"
"3977333714","2016-05-06 18:00:00",76,23,"0.383333",552,"Nothing"
"3977333714","2016-05-06 19:00:00",244,124,"2.066667",4873,"Light"
"3977333714","2016-05-06 20:00:00",195,93,"1.55",3514,"Very Light"
"3977333714","2016-05-06 21:00:00",43,0,"0",0,"Nothing"
"3977333714","2016-05-06 22:00:00",68,18,"0.3",403,"Nothing"
"3977333714","2016-05-06 23:00:00",49,5,"0.083333",73,"Nothing"
"3977333714","2016-05-07 12:00:00",49,2,"0.033333",21,"Nothing"
"3977333714","2016-05-07 01:00:00",45,2,"0.033333",17,"Nothing"
"3977333714","2016-05-07 02:00:00",43,0,"0",0,"Nothing"
"3977333714","2016-05-07 03:00:00",44,2,"0.033333",13,"Nothing"
"3977333714","2016-05-07 04:00:00",43,1,"0.016667",6,"Nothing"
"3977333714","2016-05-07 05:00:00",42,0,"0",0,"Nothing"
"3977333714","2016-05-07 06:00:00",43,1,"0.016667",5,"Nothing"
"3977333714","2016-05-07 07:00:00",42,0,"0",0,"Nothing"
"3977333714","2016-05-07 08:00:00",43,0,"0",0,"Nothing"
"3977333714","2016-05-07 09:00:00",44,1,"0.016667",9,"Nothing"
"3977333714","2016-05-07 10:00:00",54,9,"0.15",151,"Nothing"
"3977333714","2016-05-07 11:00:00",46,3,"0.05",40,"Nothing"
"3977333714","2016-05-08 00:00:00",43,4,"0.066667",104,"Nothing"
"3977333714","2016-05-07 13:00:00",78,20,"0.333333",733,"Nothing"
"3977333714","2016-05-07 14:00:00",107,40,"0.666667",1165,"Just Noticeable"
"3977333714","2016-05-07 15:00:00",87,30,"0.5",712,"Just Noticeable"
"3977333714","2016-05-07 16:00:00",80,25,"0.416667",609,"Nothing"
"3977333714","2016-05-07 17:00:00",63,14,"0.233333",312,"Nothing"
"3977333714","2016-05-07 18:00:00",96,34,"0.566667",1024,"Just Noticeable"
"3977333714","2016-05-07 19:00:00",194,108,"1.8",3895,"Very Light"
"3977333714","2016-05-07 20:00:00",147,76,"1.266667",2636,"Very Light"
"3977333714","2016-05-07 21:00:00",50,6,"0.1",82,"Nothing"
"3977333714","2016-05-07 22:00:00",42,0,"0",0,"Nothing"
"3977333714","2016-05-07 23:00:00",45,2,"0.033333",16,"Nothing"
"3977333714","2016-05-08 12:00:00",80,1,"0.016667",4,"Nothing"
"3977333714","2016-05-08 01:00:00",43,0,"0",0,"Nothing"
"3977333714","2016-05-08 02:00:00",42,0,"0",0,"Nothing"
"3977333714","2016-05-08 03:00:00",42,0,"0",0,"Nothing"
"3977333714","2016-05-08 04:00:00",42,0,"0",0,"Nothing"
"3977333714","2016-05-08 05:00:00",42,0,"0",0,"Nothing"
"3977333714","2016-05-08 06:00:00",43,0,"0",0,"Nothing"
"3977333714","2016-05-08 07:00:00",43,1,"0.016667",5,"Nothing"
"3977333714","2016-05-08 08:00:00",45,2,"0.033333",14,"Nothing"
"3977333714","2016-05-08 09:00:00",44,1,"0.016667",10,"Nothing"
"3977333714","2016-05-08 10:00:00",90,31,"0.516667",859,"Just Noticeable"
"3977333714","2016-05-08 11:00:00",61,12,"0.2",275,"Nothing"
"3977333714","2016-05-09 00:00:00",54,29,"0.483333",833,"Nothing"
"3977333714","2016-05-08 13:00:00",53,7,"0.116667",174,"Nothing"
"3977333714","2016-05-08 14:00:00",42,0,"0",0,"Nothing"
"3977333714","2016-05-08 15:00:00",52,6,"0.1",160,"Nothing"
"3977333714","2016-05-08 16:00:00",77,24,"0.4",582,"Nothing"
"3977333714","2016-05-08 17:00:00",81,20,"0.333333",807,"Nothing"
"3977333714","2016-05-08 18:00:00",49,3,"0.05",92,"Nothing"
"3977333714","2016-05-08 19:00:00",57,5,"0.083333",301,"Nothing"
"3977333714","2016-05-08 20:00:00",100,45,"0.75",1247,"Just Noticeable"
"3977333714","2016-05-08 21:00:00",126,65,"1.083333",2018,"Very Light"
"3977333714","2016-05-08 22:00:00",149,81,"1.35",2647,"Very Light"
"3977333714","2016-05-08 23:00:00",187,97,"1.616667",3557,"Very Light"
"3977333714","2016-05-09 12:00:00",62,9,"0.15",150,"Nothing"
"3977333714","2016-05-09 01:00:00",42,0,"0",0,"Nothing"
"3977333714","2016-05-09 02:00:00",42,0,"0",0,"Nothing"
"3977333714","2016-05-09 03:00:00",42,0,"0",0,"Nothing"
"3977333714","2016-05-09 04:00:00",42,0,"0",0,"Nothing"
"3977333714","2016-05-09 05:00:00",42,0,"0",0,"Nothing"
"3977333714","2016-05-09 06:00:00",42,0,"0",0,"Nothing"
"3977333714","2016-05-09 07:00:00",42,0,"0",0,"Nothing"
"3977333714","2016-05-09 08:00:00",42,0,"0",0,"Nothing"
"3977333714","2016-05-09 09:00:00",42,0,"0",0,"Nothing"
"3977333714","2016-05-09 10:00:00",66,14,"0.233333",463,"Nothing"
"3977333714","2016-05-09 11:00:00",49,5,"0.083333",65,"Nothing"
"3977333714","2016-05-10 00:00:00",69,14,"0.233333",314,"Nothing"
"3977333714","2016-05-09 13:00:00",69,18,"0.3",418,"Nothing"
"3977333714","2016-05-09 14:00:00",69,16,"0.266667",448,"Nothing"
"3977333714","2016-05-09 15:00:00",54,7,"0.116667",162,"Nothing"
"3977333714","2016-05-09 16:00:00",46,2,"0.033333",82,"Nothing"
"3977333714","2016-05-09 17:00:00",43,0,"0",0,"Nothing"
"3977333714","2016-05-09 18:00:00",82,18,"0.3",825,"Nothing"
"3977333714","2016-05-09 19:00:00",62,11,"0.183333",391,"Nothing"
"3977333714","2016-05-09 20:00:00",55,8,"0.133333",233,"Nothing"
"3977333714","2016-05-09 21:00:00",172,98,"1.633333",3282,"Very Light"
"3977333714","2016-05-09 22:00:00",159,91,"1.516667",2928,"Very Light"
"3977333714","2016-05-09 23:00:00",238,108,"1.8",4752,"Very Light"
"3977333714","2016-05-10 12:00:00",42,15,"0.25",418,"Nothing"
"3977333714","2016-05-10 01:00:00",42,0,"0",0,"Nothing"
"3977333714","2016-05-10 02:00:00",42,0,"0",0,"Nothing"
"3977333714","2016-05-10 03:00:00",42,0,"0",0,"Nothing"
"3977333714","2016-05-10 04:00:00",43,1,"0.016667",10,"Nothing"
"3977333714","2016-05-10 05:00:00",42,0,"0",0,"Nothing"
"3977333714","2016-05-10 06:00:00",42,0,"0",0,"Nothing"
"3977333714","2016-05-10 07:00:00",43,1,"0.016667",9,"Nothing"
"3977333714","2016-05-10 08:00:00",63,14,"0.233333",355,"Nothing"
"3977333714","2016-05-10 09:00:00",83,30,"0.5",529,"Just Noticeable"
"3977333714","2016-05-10 10:00:00",42,0,"0",0,"Nothing"
"3977333714","2016-05-10 11:00:00",42,0,"0",0,"Nothing"
"3977333714","2016-05-10 13:00:00",42,0,"0",0,"Nothing"
"3977333714","2016-05-10 14:00:00",77,21,"0.35",679,"Nothing"
"3977333714","2016-05-10 15:00:00",62,12,"0.2",352,"Nothing"
"3977333714","2016-05-10 16:00:00",57,10,"0.166667",218,"Nothing"
"3977333714","2016-05-10 17:00:00",87,32,"0.533333",653,"Just Noticeable"
"3977333714","2016-05-10 18:00:00",57,8,"0.133333",299,"Nothing"
"3977333714","2016-05-10 19:00:00",62,13,"0.216667",320,"Nothing"
"3977333714","2016-05-10 20:00:00",48,4,"0.066667",92,"Nothing"
"3977333714","2016-05-10 21:00:00",147,73,"1.216667",2574,"Very Light"
"3977333714","2016-05-10 22:00:00",151,80,"1.333333",2583,"Very Light"
"3977333714","2016-05-10 23:00:00",200,115,"1.916667",3981,"Very Light"
"4020332650","2016-04-12 12:00:00",246,0,"0",0,"Nothing"
"4020332650","2016-04-12 01:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-12 02:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-12 03:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-12 04:00:00",85,1,"0.016667",8,"Nothing"
"4020332650","2016-04-12 05:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-12 06:00:00",94,3,"0.05",52,"Nothing"
"4020332650","2016-04-12 07:00:00",125,12,"0.2",190,"Nothing"
"4020332650","2016-04-12 08:00:00",119,6,"0.1",126,"Nothing"
"4020332650","2016-04-12 09:00:00",198,30,"0.5",740,"Just Noticeable"
"4020332650","2016-04-12 10:00:00",178,22,"0.366667",559,"Nothing"
"4020332650","2016-04-12 11:00:00",217,42,"0.7",886,"Just Noticeable"
"4020332650","2016-04-13 00:00:00",83,41,"0.683333",1002,"Just Noticeable"
"4020332650","2016-04-12 13:00:00",176,19,"0.316667",251,"Nothing"
"4020332650","2016-04-12 14:00:00",169,18,"0.3",442,"Nothing"
"4020332650","2016-04-12 15:00:00",224,30,"0.5",729,"Just Noticeable"
"4020332650","2016-04-12 16:00:00",187,15,"0.25",406,"Nothing"
"4020332650","2016-04-12 17:00:00",187,18,"0.3",448,"Nothing"
"4020332650","2016-04-12 18:00:00",161,19,"0.316667",268,"Nothing"
"4020332650","2016-04-12 19:00:00",211,33,"0.55",594,"Just Noticeable"
"4020332650","2016-04-12 20:00:00",230,26,"0.433333",675,"Nothing"
"4020332650","2016-04-12 21:00:00",119,4,"0.066667",36,"Nothing"
"4020332650","2016-04-12 22:00:00",224,34,"0.566667",1077,"Just Noticeable"
"4020332650","2016-04-12 23:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-13 12:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-13 01:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-13 02:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-13 03:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-13 04:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-13 05:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-13 06:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-13 07:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-13 08:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-13 09:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-13 10:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-13 11:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-14 00:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-13 13:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-13 14:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-13 15:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-13 16:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-13 17:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-13 18:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-13 19:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-13 20:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-13 21:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-13 22:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-13 23:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-14 12:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-14 01:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-14 02:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-14 03:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-14 04:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-14 05:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-14 06:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-14 07:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-14 08:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-14 09:00:00",85,1,"0.016667",17,"Nothing"
"4020332650","2016-04-14 10:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-14 11:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-15 00:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-14 13:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-14 14:00:00",85,1,"0.016667",21,"Nothing"
"4020332650","2016-04-14 15:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-14 16:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-14 17:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-14 18:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-14 19:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-14 20:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-14 21:00:00",93,1,"0.016667",0,"Nothing"
"4020332650","2016-04-14 22:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-14 23:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-15 12:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-15 01:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-15 02:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-15 03:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-15 04:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-15 05:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-15 06:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-15 07:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-15 08:00:00",113,2,"0.033333",0,"Nothing"
"4020332650","2016-04-15 09:00:00",207,42,"0.7",52,"Just Noticeable"
"4020332650","2016-04-15 10:00:00",107,9,"0.15",0,"Nothing"
"4020332650","2016-04-15 11:00:00",86,1,"0.016667",4,"Nothing"
"4020332650","2016-04-16 00:00:00",148,0,"0",0,"Nothing"
"4020332650","2016-04-15 13:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-15 14:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-15 15:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-15 16:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-15 17:00:00",100,4,"0.066667",22,"Nothing"
"4020332650","2016-04-15 18:00:00",147,14,"0.233333",455,"Nothing"
"4020332650","2016-04-15 19:00:00",182,21,"0.35",343,"Nothing"
"4020332650","2016-04-15 20:00:00",118,11,"0.183333",338,"Nothing"
"4020332650","2016-04-15 21:00:00",306,67,"1.116667",455,"Very Light"
"4020332650","2016-04-15 22:00:00",263,31,"0.516667",204,"Just Noticeable"
"4020332650","2016-04-15 23:00:00",247,29,"0.483333",0,"Nothing"
"4020332650","2016-04-16 12:00:00",83,5,"0.083333",0,"Nothing"
"4020332650","2016-04-16 01:00:00",412,97,"1.616667",0,"Very Light"
"4020332650","2016-04-16 02:00:00",476,118,"1.966667",0,"Very Light"
"4020332650","2016-04-16 03:00:00",124,6,"0.1",0,"Nothing"
"4020332650","2016-04-16 04:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-16 05:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-16 06:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-16 07:00:00",258,55,"0.916667",1838,"Just Noticeable"
"4020332650","2016-04-16 08:00:00",94,1,"0.016667",13,"Nothing"
"4020332650","2016-04-16 09:00:00",136,10,"0.166667",118,"Nothing"
"4020332650","2016-04-16 10:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-16 11:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-17 00:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-16 13:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-16 14:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-16 15:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-16 16:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-16 17:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-16 18:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-16 19:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-16 20:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-16 21:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-16 22:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-16 23:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-17 12:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-17 01:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-17 02:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-17 03:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-17 04:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-17 05:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-17 06:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-17 07:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-17 08:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-17 09:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-17 10:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-17 11:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-18 00:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-17 13:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-17 14:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-17 15:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-17 16:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-17 17:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-17 18:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-17 19:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-17 20:00:00",90,2,"0.033333",7,"Nothing"
"4020332650","2016-04-17 21:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-17 22:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-17 23:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-18 12:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-18 01:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-18 02:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-18 03:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-18 04:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-18 05:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-18 06:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-18 07:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-18 08:00:00",97,2,"0.033333",62,"Nothing"
"4020332650","2016-04-18 09:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-18 10:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-18 11:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-19 00:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-18 13:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-18 14:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-18 15:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-18 16:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-18 17:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-18 18:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-18 19:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-18 20:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-18 21:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-18 22:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-18 23:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-19 12:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-19 01:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-19 02:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-19 03:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-19 04:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-19 05:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-19 06:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-19 07:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-19 08:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-19 09:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-19 10:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-19 11:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-20 00:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-19 13:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-19 14:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-19 15:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-19 16:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-19 17:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-19 18:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-19 19:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-19 20:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-19 21:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-19 22:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-19 23:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-20 12:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-20 01:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-20 02:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-20 03:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-20 04:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-20 05:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-20 06:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-20 07:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-20 08:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-20 09:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-20 10:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-20 11:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-21 00:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-20 13:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-20 14:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-20 15:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-20 16:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-20 17:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-20 18:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-20 19:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-20 20:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-20 21:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-20 22:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-20 23:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-21 12:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-21 01:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-21 02:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-21 03:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-21 04:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-21 05:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-21 06:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-21 07:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-21 08:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-21 09:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-21 10:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-21 11:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-22 00:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-21 13:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-21 14:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-21 15:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-21 16:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-21 17:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-21 18:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-21 19:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-21 20:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-21 21:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-21 22:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-21 23:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-22 12:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-22 01:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-22 02:00:00",83,0,"0",0,"Nothing"
"4020332650","2016-04-22 03:00:00",83,0,"0",0,"Nothing"
