Id,ActivityHour,StepTotal
4702921684,2016-04-22 11:00:00,0
4702921684,2016-04-23 00:00:00,0
4702921684,2016-04-22 13:00:00,0
4702921684,2016-04-22 14:00:00,0
4702921684,2016-04-22 15:00:00,0
4702921684,2016-04-22 16:00:00,0
4702921684,2016-04-22 17:00:00,0
4702921684,2016-04-22 18:00:00,0
4702921684,2016-04-22 19:00:00,0
4702921684,2016-04-22 20:00:00,368
4702921684,2016-04-22 21:00:00,939
4702921684,2016-04-22 22:00:00,357
4702921684,2016-04-22 23:00:00,0
4702921684,2016-04-23 12:00:00,0
4702921684,2016-04-23 01:00:00,0
4702921684,2016-04-23 02:00:00,0
4702921684,2016-04-23 03:00:00,0
4702921684,2016-04-23 04:00:00,0
4702921684,2016-04-23 05:00:00,0
4702921684,2016-04-23 06:00:00,0
4702921684,2016-04-23 07:00:00,156
4702921684,2016-04-23 08:00:00,247
4702921684,2016-04-23 09:00:00,1616
4702921684,2016-04-23 10:00:00,786
4702921684,2016-04-23 11:00:00,2196
4702921684,2016-04-24 00:00:00,1615
4702921684,2016-04-23 13:00:00,1259
4702921684,2016-04-23 14:00:00,964
4702921684,2016-04-23 15:00:00,1411
4702921684,2016-04-23 16:00:00,856
4702921684,2016-04-23 17:00:00,869
4702921684,2016-04-23 18:00:00,337
4702921684,2016-04-23 19:00:00,652
4702921684,2016-04-23 20:00:00,616
4702921684,2016-04-23 21:00:00,1272
4702921684,2016-04-23 22:00:00,274
4702921684,2016-04-23 23:00:00,0
4702921684,2016-04-24 12:00:00,0
4702921684,2016-04-24 01:00:00,0
4702921684,2016-04-24 02:00:00,0
4702921684,2016-04-24 03:00:00,4
4702921684,2016-04-24 04:00:00,0
4702921684,2016-04-24 05:00:00,0
4702921684,2016-04-24 06:00:00,23
4702921684,2016-04-24 07:00:00,214
4702921684,2016-04-24 08:00:00,272
4702921684,2016-04-24 09:00:00,684
4702921684,2016-04-24 10:00:00,864
4702921684,2016-04-24 11:00:00,490
4702921684,2016-04-25 00:00:00,3023
4702921684,2016-04-24 13:00:00,3962
4702921684,2016-04-24 14:00:00,1248
4702921684,2016-04-24 15:00:00,102
4702921684,2016-04-24 16:00:00,9
4702921684,2016-04-24 17:00:00,574
4702921684,2016-04-24 18:00:00,1726
4702921684,2016-04-24 19:00:00,1045
4702921684,2016-04-24 20:00:00,554
4702921684,2016-04-24 21:00:00,132
4702921684,2016-04-24 22:00:00,124
4702921684,2016-04-24 23:00:00,0
4702921684,2016-04-25 12:00:00,0
4702921684,2016-04-25 01:00:00,0
4702921684,2016-04-25 02:00:00,0
4702921684,2016-04-25 03:00:00,0
4702921684,2016-04-25 04:00:00,0
4702921684,2016-04-25 05:00:00,162
4702921684,2016-04-25 06:00:00,719
4702921684,2016-04-25 07:00:00,249
4702921684,2016-04-25 08:00:00,161
4702921684,2016-04-25 09:00:00,15
4702921684,2016-04-25 10:00:00,203
4702921684,2016-04-25 11:00:00,157
4702921684,2016-04-26 00:00:00,149
4702921684,2016-04-25 13:00:00,273
4702921684,2016-04-25 14:00:00,248
4702921684,2016-04-25 15:00:00,209
4702921684,2016-04-25 16:00:00,182
4702921684,2016-04-25 17:00:00,1087
4702921684,2016-04-25 18:00:00,577
4702921684,2016-04-25 19:00:00,2019
4702921684,2016-04-25 20:00:00,691
4702921684,2016-04-25 21:00:00,1395
4702921684,2016-04-25 22:00:00,644
4702921684,2016-04-25 23:00:00,0
4702921684,2016-04-26 12:00:00,0
4702921684,2016-04-26 01:00:00,0
4702921684,2016-04-26 02:00:00,0
4702921684,2016-04-26 03:00:00,0
4702921684,2016-04-26 04:00:00,0
4702921684,2016-04-26 05:00:00,57
4702921684,2016-04-26 06:00:00,924
4702921684,2016-04-26 07:00:00,263
4702921684,2016-04-26 08:00:00,0
4702921684,2016-04-26 09:00:00,0
4702921684,2016-04-26 10:00:00,0
4702921684,2016-04-26 11:00:00,155
4702921684,2016-04-27 00:00:00,286
4702921684,2016-04-26 13:00:00,86
4702921684,2016-04-26 14:00:00,241
4702921684,2016-04-26 15:00:00,131
4702921684,2016-04-26 16:00:00,31
4702921684,2016-04-26 17:00:00,974
4702921684,2016-04-26 18:00:00,936
4702921684,2016-04-26 19:00:00,741
4702921684,2016-04-26 20:00:00,505
4702921684,2016-04-26 21:00:00,606
4702921684,2016-04-26 22:00:00,172
4702921684,2016-04-26 23:00:00,0
4702921684,2016-04-27 12:00:00,0
4702921684,2016-04-27 01:00:00,0
4702921684,2016-04-27 02:00:00,0
4702921684,2016-04-27 03:00:00,0
4702921684,2016-04-27 04:00:00,0
4702921684,2016-04-27 05:00:00,36
4702921684,2016-04-27 06:00:00,1249
4702921684,2016-04-27 07:00:00,432
4702921684,2016-04-27 08:00:00,64
4702921684,2016-04-27 09:00:00,40
4702921684,2016-04-27 10:00:00,144
4702921684,2016-04-27 11:00:00,158
4702921684,2016-04-28 00:00:00,226
4702921684,2016-04-27 13:00:00,130
4702921684,2016-04-27 14:00:00,103
4702921684,2016-04-27 15:00:00,205
4702921684,2016-04-27 16:00:00,268
4702921684,2016-04-27 17:00:00,529
4702921684,2016-04-27 18:00:00,594
4702921684,2016-04-27 19:00:00,375
4702921684,2016-04-27 20:00:00,1649
4702921684,2016-04-27 21:00:00,686
4702921684,2016-04-27 22:00:00,88
4702921684,2016-04-27 23:00:00,0
4702921684,2016-04-28 12:00:00,0
4702921684,2016-04-28 01:00:00,0
4702921684,2016-04-28 02:00:00,0
4702921684,2016-04-28 03:00:00,0
4702921684,2016-04-28 04:00:00,0
4702921684,2016-04-28 05:00:00,6
4702921684,2016-04-28 06:00:00,744
4702921684,2016-04-28 07:00:00,174
4702921684,2016-04-28 08:00:00,107
4702921684,2016-04-28 09:00:00,1455
4702921684,2016-04-28 10:00:00,89
4702921684,2016-04-28 11:00:00,151
4702921684,2016-04-29 00:00:00,996
4702921684,2016-04-28 13:00:00,104
4702921684,2016-04-28 14:00:00,101
4702921684,2016-04-28 15:00:00,191
4702921684,2016-04-28 16:00:00,156
4702921684,2016-04-28 17:00:00,900
4702921684,2016-04-28 18:00:00,211
4702921684,2016-04-28 19:00:00,1962
4702921684,2016-04-28 20:00:00,614
4702921684,2016-04-28 21:00:00,612
4702921684,2016-04-28 22:00:00,450
4702921684,2016-04-28 23:00:00,0
4702921684,2016-04-29 12:00:00,0
4702921684,2016-04-29 01:00:00,0
4702921684,2016-04-29 02:00:00,0
4702921684,2016-04-29 03:00:00,0
4702921684,2016-04-29 04:00:00,0
4702921684,2016-04-29 05:00:00,0
4702921684,2016-04-29 06:00:00,816
4702921684,2016-04-29 07:00:00,483
4702921684,2016-04-29 08:00:00,151
4702921684,2016-04-29 09:00:00,901
4702921684,2016-04-29 10:00:00,162
4702921684,2016-04-29 11:00:00,175
4702921684,2016-04-30 00:00:00,1079
4702921684,2016-04-29 13:00:00,261
4702921684,2016-04-29 14:00:00,155
4702921684,2016-04-29 15:00:00,302
4702921684,2016-04-29 16:00:00,281
4702921684,2016-04-29 17:00:00,1223
4702921684,2016-04-29 18:00:00,1123
4702921684,2016-04-29 19:00:00,1278
4702921684,2016-04-29 20:00:00,678
4702921684,2016-04-29 21:00:00,533
4702921684,2016-04-29 22:00:00,329
4702921684,2016-04-29 23:00:00,0
4702921684,2016-04-30 12:00:00,0
4702921684,2016-04-30 01:00:00,0
4702921684,2016-04-30 02:00:00,0
4702921684,2016-04-30 03:00:00,0
4702921684,2016-04-30 04:00:00,0
4702921684,2016-04-30 05:00:00,0
4702921684,2016-04-30 06:00:00,138
4702921684,2016-04-30 07:00:00,261
4702921684,2016-04-30 08:00:00,545
4702921684,2016-04-30 09:00:00,494
4702921684,2016-04-30 10:00:00,392
4702921684,2016-04-30 11:00:00,2135
4702921684,2016-05-01 00:00:00,1083
4702921684,2016-04-30 13:00:00,1623
4702921684,2016-04-30 14:00:00,1757
4702921684,2016-04-30 15:00:00,1009
4702921684,2016-04-30 16:00:00,392
4702921684,2016-04-30 17:00:00,315
4702921684,2016-04-30 18:00:00,0
4702921684,2016-04-30 19:00:00,0
4702921684,2016-04-30 20:00:00,0
4702921684,2016-04-30 21:00:00,0
4702921684,2016-04-30 22:00:00,0
4702921684,2016-04-30 23:00:00,0
4702921684,2016-05-01 12:00:00,0
4702921684,2016-05-01 01:00:00,0
4702921684,2016-05-01 02:00:00,0
4702921684,2016-05-01 03:00:00,0
4702921684,2016-05-01 04:00:00,0
4702921684,2016-05-01 05:00:00,0
4702921684,2016-05-01 06:00:00,0
4702921684,2016-05-01 07:00:00,0
4702921684,2016-05-01 08:00:00,0
4702921684,2016-05-01 09:00:00,0
4702921684,2016-05-01 10:00:00,0
4702921684,2016-05-01 11:00:00,0
4702921684,2016-05-02 00:00:00,0
4702921684,2016-05-01 13:00:00,0
4702921684,2016-05-01 14:00:00,0
4702921684,2016-05-01 15:00:00,0
4702921684,2016-05-01 16:00:00,0
4702921684,2016-05-01 17:00:00,0
4702921684,2016-05-01 18:00:00,0
4702921684,2016-05-01 19:00:00,0
4702921684,2016-05-01 20:00:00,0
4702921684,2016-05-01 21:00:00,0
4702921684,2016-05-01 22:00:00,0
4702921684,2016-05-01 23:00:00,0
4702921684,2016-05-02 12:00:00,0
4702921684,2016-05-02 01:00:00,0
4702921684,2016-05-02 02:00:00,0
4702921684,2016-05-02 03:00:00,0
4702921684,2016-05-02 04:00:00,0
4702921684,2016-05-02 05:00:00,0
4702921684,2016-05-02 06:00:00,0
4702921684,2016-05-02 07:00:00,0
4702921684,2016-05-02 08:00:00,0
4702921684,2016-05-02 09:00:00,0
4702921684,2016-05-02 10:00:00,0
4702921684,2016-05-02 11:00:00,0
4702921684,2016-05-03 00:00:00,212
4702921684,2016-05-02 13:00:00,179
4702921684,2016-05-02 14:00:00,148
4702921684,2016-05-02 15:00:00,75
4702921684,2016-05-02 16:00:00,237
4702921684,2016-05-02 17:00:00,1507
4702921684,2016-05-02 18:00:00,614
4702921684,2016-05-02 19:00:00,1848
4702921684,2016-05-02 20:00:00,483
4702921684,2016-05-02 21:00:00,1507
4702921684,2016-05-02 22:00:00,435
4702921684,2016-05-02 23:00:00,0
4702921684,2016-05-03 12:00:00,0
4702921684,2016-05-03 01:00:00,0
4702921684,2016-05-03 02:00:00,0
4702921684,2016-05-03 03:00:00,13
4702921684,2016-05-03 04:00:00,24
4702921684,2016-05-03 05:00:00,617
4702921684,2016-05-03 06:00:00,1604
4702921684,2016-05-03 07:00:00,424
4702921684,2016-05-03 08:00:00,169
4702921684,2016-05-03 09:00:00,1321
4702921684,2016-05-03 10:00:00,54
4702921684,2016-05-03 11:00:00,113
4702921684,2016-05-04 00:00:00,272
4702921684,2016-05-03 13:00:00,176
4702921684,2016-05-03 14:00:00,320
4702921684,2016-05-03 15:00:00,351
4702921684,2016-05-03 16:00:00,163
4702921684,2016-05-03 17:00:00,1046
4702921684,2016-05-03 18:00:00,539
4702921684,2016-05-03 19:00:00,560
4702921684,2016-05-03 20:00:00,518
4702921684,2016-05-03 21:00:00,656
4702921684,2016-05-03 22:00:00,514
4702921684,2016-05-03 23:00:00,0
4702921684,2016-05-04 12:00:00,0
4702921684,2016-05-04 01:00:00,15
4702921684,2016-05-04 02:00:00,0
4702921684,2016-05-04 03:00:00,0
4702921684,2016-05-04 04:00:00,0
4702921684,2016-05-04 05:00:00,45
4702921684,2016-05-04 06:00:00,713
4702921684,2016-05-04 07:00:00,263
4702921684,2016-05-04 08:00:00,0
4702921684,2016-05-04 09:00:00,783
4702921684,2016-05-04 10:00:00,847
4702921684,2016-05-04 11:00:00,0
4702921684,2016-05-05 00:00:00,273
4702921684,2016-05-04 13:00:00,168
4702921684,2016-05-04 14:00:00,259
4702921684,2016-05-04 15:00:00,0
4702921684,2016-05-04 16:00:00,11
4702921684,2016-05-04 17:00:00,1353
4702921684,2016-05-04 18:00:00,730
4702921684,2016-05-04 19:00:00,876
4702921684,2016-05-04 20:00:00,537
4702921684,2016-05-04 21:00:00,915
4702921684,2016-05-04 22:00:00,373
4702921684,2016-05-04 23:00:00,0
4702921684,2016-05-05 12:00:00,0
4702921684,2016-05-05 01:00:00,0
4702921684,2016-05-05 02:00:00,11
4702921684,2016-05-05 03:00:00,0
4702921684,2016-05-05 04:00:00,0
4702921684,2016-05-05 05:00:00,11
4702921684,2016-05-05 06:00:00,1006
4702921684,2016-05-05 07:00:00,160
4702921684,2016-05-05 08:00:00,157
4702921684,2016-05-05 09:00:00,1326
4702921684,2016-05-05 10:00:00,143
4702921684,2016-05-05 11:00:00,117
4702921684,2016-05-06 00:00:00,1184
4702921684,2016-05-05 13:00:00,45
4702921684,2016-05-05 14:00:00,119
4702921684,2016-05-05 15:00:00,0
4702921684,2016-05-05 16:00:00,129
4702921684,2016-05-05 17:00:00,901
4702921684,2016-05-05 18:00:00,635
4702921684,2016-05-05 19:00:00,652
4702921684,2016-05-05 20:00:00,789
4702921684,2016-05-05 21:00:00,961
4702921684,2016-05-05 22:00:00,268
4702921684,2016-05-05 23:00:00,0
4702921684,2016-05-06 12:00:00,7
4702921684,2016-05-06 01:00:00,0
4702921684,2016-05-06 02:00:00,12
4702921684,2016-05-06 03:00:00,10
4702921684,2016-05-06 04:00:00,0
4702921684,2016-05-06 05:00:00,0
4702921684,2016-05-06 06:00:00,880
4702921684,2016-05-06 07:00:00,359
4702921684,2016-05-06 08:00:00,252
4702921684,2016-05-06 09:00:00,1163
4702921684,2016-05-06 10:00:00,113
4702921684,2016-05-06 11:00:00,177
4702921684,2016-05-07 00:00:00,407
4702921684,2016-05-06 13:00:00,126
4702921684,2016-05-06 14:00:00,227
4702921684,2016-05-06 15:00:00,125
4702921684,2016-05-06 16:00:00,695
4702921684,2016-05-06 17:00:00,676
4702921684,2016-05-06 18:00:00,732
4702921684,2016-05-06 19:00:00,575
4702921684,2016-05-06 20:00:00,152
4702921684,2016-05-06 21:00:00,222
4702921684,2016-05-06 22:00:00,0
4702921684,2016-05-06 23:00:00,0
4702921684,2016-05-07 12:00:00,8
4702921684,2016-05-07 01:00:00,0
4702921684,2016-05-07 02:00:00,0
4702921684,2016-05-07 03:00:00,0
4702921684,2016-05-07 04:00:00,0
4702921684,2016-05-07 05:00:00,0
4702921684,2016-05-07 06:00:00,306
4702921684,2016-05-07 07:00:00,742
4702921684,2016-05-07 08:00:00,1007
4702921684,2016-05-07 09:00:00,509
4702921684,2016-05-07 10:00:00,1441
4702921684,2016-05-07 11:00:00,1628
4702921684,2016-05-08 00:00:00,1598
4702921684,2016-05-07 13:00:00,714
4702921684,2016-05-07 14:00:00,910
4702921684,2016-05-07 15:00:00,1019
4702921684,2016-05-07 16:00:00,955
4702921684,2016-05-07 17:00:00,506
4702921684,2016-05-07 18:00:00,1140
4702921684,2016-05-07 19:00:00,266
4702921684,2016-05-07 20:00:00,1367
4702921684,2016-05-07 21:00:00,249
4702921684,2016-05-07 22:00:00,5
4702921684,2016-05-07 23:00:00,0
4702921684,2016-05-08 12:00:00,0
4702921684,2016-05-08 01:00:00,0
4702921684,2016-05-08 02:00:00,0
4702921684,2016-05-08 03:00:00,0
4702921684,2016-05-08 04:00:00,0
4702921684,2016-05-08 05:00:00,0
4702921684,2016-05-08 06:00:00,0
4702921684,2016-05-08 07:00:00,0
4702921684,2016-05-08 08:00:00,0
4702921684,2016-05-08 09:00:00,39
4702921684,2016-05-08 10:00:00,227
4702921684,2016-05-08 11:00:00,1570
4702921684,2016-05-09 00:00:00,3016
4702921684,2016-05-08 13:00:00,1236
4702921684,2016-05-08 14:00:00,2336
4702921684,2016-05-08 15:00:00,1050
4702921684,2016-05-08 16:00:00,2315
4702921684,2016-05-08 17:00:00,145
4702921684,2016-05-08 18:00:00,347
4702921684,2016-05-08 19:00:00,344
4702921684,2016-05-08 20:00:00,120
4702921684,2016-05-08 21:00:00,38
4702921684,2016-05-08 22:00:00,74
4702921684,2016-05-08 23:00:00,0
4702921684,2016-05-09 12:00:00,0
4702921684,2016-05-09 01:00:00,0
4702921684,2016-05-09 02:00:00,0
4702921684,2016-05-09 03:00:00,0
4702921684,2016-05-09 04:00:00,0
4702921684,2016-05-09 05:00:00,0
4702921684,2016-05-09 06:00:00,1112
4702921684,2016-05-09 07:00:00,509
4702921684,2016-05-09 08:00:00,0
4702921684,2016-05-09 09:00:00,1269
4702921684,2016-05-09 10:00:00,105
4702921684,2016-05-09 11:00:00,153
4702921684,2016-05-10 00:00:00,256
4702921684,2016-05-09 13:00:00,298
4702921684,2016-05-09 14:00:00,107
4702921684,2016-05-09 15:00:00,228
4702921684,2016-05-09 16:00:00,237
4702921684,2016-05-09 17:00:00,1077
4702921684,2016-05-09 18:00:00,1058
4702921684,2016-05-09 19:00:00,388
4702921684,2016-05-09 20:00:00,683
4702921684,2016-05-09 21:00:00,535
4702921684,2016-05-09 22:00:00,212
4702921684,2016-05-09 23:00:00,5
4702921684,2016-05-10 12:00:00,0
4702921684,2016-05-10 01:00:00,0
4702921684,2016-05-10 02:00:00,0
4702921684,2016-05-10 03:00:00,0
4702921684,2016-05-10 04:00:00,0
4702921684,2016-05-10 05:00:00,0
4702921684,2016-05-10 06:00:00,1421
4702921684,2016-05-10 07:00:00,280
4702921684,2016-05-10 08:00:00,1297
4702921684,2016-05-10 09:00:00,149
4702921684,2016-05-10 10:00:00,151
4702921684,2016-05-10 11:00:00,120
4702921684,2016-05-11 00:00:00,1310
4702921684,2016-05-10 13:00:00,82
4702921684,2016-05-10 14:00:00,75
4702921684,2016-05-10 15:00:00,163
4702921684,2016-05-10 16:00:00,232
4702921684,2016-05-10 17:00:00,820
4702921684,2016-05-10 18:00:00,298
4702921684,2016-05-10 19:00:00,1917
4702921684,2016-05-10 20:00:00,549
4702921684,2016-05-10 21:00:00,1523
4702921684,2016-05-10 22:00:00,226
4702921684,2016-05-10 23:00:00,0
4702921684,2016-05-11 12:00:00,0
4702921684,2016-05-11 01:00:00,0
4702921684,2016-05-11 02:00:00,0
4702921684,2016-05-11 03:00:00,0
4702921684,2016-05-11 04:00:00,0
4702921684,2016-05-11 05:00:00,41
4702921684,2016-05-11 06:00:00,776
4702921684,2016-05-11 07:00:00,102
4702921684,2016-05-11 08:00:00,1355
4702921684,2016-05-11 09:00:00,71
4702921684,2016-05-11 10:00:00,165
4702921684,2016-05-11 11:00:00,272
4702921684,2016-05-12 00:00:00,145
4702921684,2016-05-11 13:00:00,211
4702921684,2016-05-11 14:00:00,328
4702921684,2016-05-11 15:00:00,109
4702921684,2016-05-11 16:00:00,1016
4702921684,2016-05-11 17:00:00,527
4702921684,2016-05-11 18:00:00,2503
4702921684,2016-05-11 19:00:00,578
4702921684,2016-05-11 20:00:00,191
4702921684,2016-05-11 21:00:00,1013
4702921684,2016-05-11 22:00:00,369
4702921684,2016-05-11 23:00:00,0
4702921684,2016-05-12 12:00:00,0
4702921684,2016-05-12 01:00:00,9
4702921684,2016-05-12 02:00:00,0
4702921684,2016-05-12 03:00:00,0
4702921684,2016-05-12 04:00:00,4
4702921684,2016-05-12 05:00:00,0
4702921684,2016-05-12 06:00:00,707
4702921684,2016-05-12 07:00:00,224
4702921684,2016-05-12 08:00:00,154
4702921684,2016-05-12 09:00:00,814
4702921684,2016-05-12 10:00:00,840
5553957443,2016-04-12 12:00:00,2
5553957443,2016-04-12 01:00:00,0
5553957443,2016-04-12 02:00:00,0
5553957443,2016-04-12 03:00:00,0
5553957443,2016-04-12 04:00:00,0
5553957443,2016-04-12 05:00:00,0
5553957443,2016-04-12 06:00:00,248
5553957443,2016-04-12 07:00:00,2030
5553957443,2016-04-12 08:00:00,1168
5553957443,2016-04-12 09:00:00,64
5553957443,2016-04-12 10:00:00,65
5553957443,2016-04-12 11:00:00,52
5553957443,2016-04-13 00:00:00,656
5553957443,2016-04-12 13:00:00,459
5553957443,2016-04-12 14:00:00,0
5553957443,2016-04-12 15:00:00,80
5553957443,2016-04-12 16:00:00,2192
5553957443,2016-04-12 17:00:00,1243
5553957443,2016-04-12 18:00:00,321
5553957443,2016-04-12 19:00:00,776
5553957443,2016-04-12 20:00:00,330
5553957443,2016-04-12 21:00:00,740
5553957443,2016-04-12 22:00:00,534
5553957443,2016-04-12 23:00:00,636
5553957443,2016-04-13 12:00:00,61
5553957443,2016-04-13 01:00:00,0
5553957443,2016-04-13 02:00:00,0
5553957443,2016-04-13 03:00:00,0
5553957443,2016-04-13 04:00:00,0
5553957443,2016-04-13 05:00:00,0
5553957443,2016-04-13 06:00:00,0
5553957443,2016-04-13 07:00:00,0
5553957443,2016-04-13 08:00:00,121
5553957443,2016-04-13 09:00:00,138
5553957443,2016-04-13 10:00:00,189
5553957443,2016-04-13 11:00:00,32
5553957443,2016-04-14 00:00:00,120
5553957443,2016-04-13 13:00:00,48
5553957443,2016-04-13 14:00:00,29
5553957443,2016-04-13 15:00:00,481
5553957443,2016-04-13 16:00:00,367
5553957443,2016-04-13 17:00:00,268
5553957443,2016-04-13 18:00:00,119
5553957443,2016-04-13 19:00:00,1130
5553957443,2016-04-13 20:00:00,1055
5553957443,2016-04-13 21:00:00,415
5553957443,2016-04-13 22:00:00,259
5553957443,2016-04-13 23:00:00,0
5553957443,2016-04-14 12:00:00,16
5553957443,2016-04-14 01:00:00,12
5553957443,2016-04-14 02:00:00,14
5553957443,2016-04-14 03:00:00,11
5553957443,2016-04-14 04:00:00,8
5553957443,2016-04-14 05:00:00,125
5553957443,2016-04-14 06:00:00,1258
5553957443,2016-04-14 07:00:00,2257
5553957443,2016-04-14 08:00:00,0
5553957443,2016-04-14 09:00:00,0
5553957443,2016-04-14 10:00:00,107
5553957443,2016-04-14 11:00:00,0
5553957443,2016-04-15 00:00:00,95
5553957443,2016-04-14 13:00:00,478
5553957443,2016-04-14 14:00:00,2106
5553957443,2016-04-14 15:00:00,249
5553957443,2016-04-14 16:00:00,1641
5553957443,2016-04-14 17:00:00,5808
5553957443,2016-04-14 18:00:00,267
5553957443,2016-04-14 19:00:00,143
5553957443,2016-04-14 20:00:00,624
5553957443,2016-04-14 21:00:00,1519
5553957443,2016-04-14 22:00:00,247
5553957443,2016-04-14 23:00:00,37
5553957443,2016-04-15 12:00:00,6
5553957443,2016-04-15 01:00:00,0
5553957443,2016-04-15 02:00:00,0
5553957443,2016-04-15 03:00:00,7
5553957443,2016-04-15 04:00:00,0
5553957443,2016-04-15 05:00:00,6
5553957443,2016-04-15 06:00:00,860
5553957443,2016-04-15 07:00:00,1427
5553957443,2016-04-15 08:00:00,146
5553957443,2016-04-15 09:00:00,123
5553957443,2016-04-15 10:00:00,2718
5553957443,2016-04-15 11:00:00,1959
5553957443,2016-04-16 00:00:00,874
5553957443,2016-04-15 13:00:00,9
5553957443,2016-04-15 14:00:00,2183
5553957443,2016-04-15 15:00:00,261
5553957443,2016-04-15 16:00:00,3256
5553957443,2016-04-15 17:00:00,1035
5553957443,2016-04-15 18:00:00,762
5553957443,2016-04-15 19:00:00,484
5553957443,2016-04-15 20:00:00,0
5553957443,2016-04-15 21:00:00,148
5553957443,2016-04-15 22:00:00,280
5553957443,2016-04-15 23:00:00,12
5553957443,2016-04-16 12:00:00,0
5553957443,2016-04-16 01:00:00,8
5553957443,2016-04-16 02:00:00,0
5553957443,2016-04-16 03:00:00,10
5553957443,2016-04-16 04:00:00,15
5553957443,2016-04-16 05:00:00,8
5553957443,2016-04-16 06:00:00,9
5553957443,2016-04-16 07:00:00,9
5553957443,2016-04-16 08:00:00,0
5553957443,2016-04-16 09:00:00,65
5553957443,2016-04-16 10:00:00,501
5553957443,2016-04-16 11:00:00,18
5553957443,2016-04-17 00:00:00,17
5553957443,2016-04-16 13:00:00,280
5553957443,2016-04-16 14:00:00,671
5553957443,2016-04-16 15:00:00,564
5553957443,2016-04-16 16:00:00,1024
5553957443,2016-04-16 17:00:00,783
5553957443,2016-04-16 18:00:00,377
5553957443,2016-04-16 19:00:00,580
5553957443,2016-04-16 20:00:00,408
5553957443,2016-04-16 21:00:00,88
5553957443,2016-04-16 22:00:00,170
5553957443,2016-04-16 23:00:00,166
5553957443,2016-04-17 12:00:00,22
5553957443,2016-04-17 01:00:00,305
5553957443,2016-04-17 02:00:00,133
5553957443,2016-04-17 03:00:00,0
5553957443,2016-04-17 04:00:00,0
5553957443,2016-04-17 05:00:00,24
5553957443,2016-04-17 06:00:00,0
5553957443,2016-04-17 07:00:00,0
5553957443,2016-04-17 08:00:00,0
5553957443,2016-04-17 09:00:00,40
5553957443,2016-04-17 10:00:00,0
5553957443,2016-04-17 11:00:00,0
5553957443,2016-04-18 00:00:00,0
5553957443,2016-04-17 13:00:00,0
5553957443,2016-04-17 14:00:00,0
5553957443,2016-04-17 15:00:00,0
5553957443,2016-04-17 16:00:00,0
5553957443,2016-04-17 17:00:00,0
5553957443,2016-04-17 18:00:00,0
5553957443,2016-04-17 19:00:00,0
5553957443,2016-04-17 20:00:00,0
5553957443,2016-04-17 21:00:00,0
5553957443,2016-04-17 22:00:00,111
5553957443,2016-04-17 23:00:00,20
5553957443,2016-04-18 12:00:00,0
5553957443,2016-04-18 01:00:00,0
5553957443,2016-04-18 02:00:00,0
5553957443,2016-04-18 03:00:00,9
5553957443,2016-04-18 04:00:00,9
5553957443,2016-04-18 05:00:00,6
5553957443,2016-04-18 06:00:00,83
5553957443,2016-04-18 07:00:00,153
5553957443,2016-04-18 08:00:00,10
5553957443,2016-04-18 09:00:00,103
5553957443,2016-04-18 10:00:00,373
5553957443,2016-04-18 11:00:00,374
5553957443,2016-04-19 00:00:00,454
5553957443,2016-04-18 13:00:00,98
5553957443,2016-04-18 14:00:00,0
5553957443,2016-04-18 15:00:00,425
5553957443,2016-04-18 16:00:00,5
5553957443,2016-04-18 17:00:00,519
5553957443,2016-04-18 18:00:00,373
5553957443,2016-04-18 19:00:00,0
5553957443,2016-04-18 20:00:00,409
5553957443,2016-04-18 21:00:00,317
5553957443,2016-04-18 22:00:00,7
5553957443,2016-04-18 23:00:00,0
5553957443,2016-04-19 12:00:00,0
5553957443,2016-04-19 01:00:00,0
5553957443,2016-04-19 02:00:00,116
5553957443,2016-04-19 03:00:00,0
5553957443,2016-04-19 04:00:00,6
5553957443,2016-04-19 05:00:00,0
5553957443,2016-04-19 06:00:00,525
5553957443,2016-04-19 07:00:00,1983
5553957443,2016-04-19 08:00:00,950
5553957443,2016-04-19 09:00:00,125
5553957443,2016-04-19 10:00:00,6
5553957443,2016-04-19 11:00:00,70
5553957443,2016-04-20 00:00:00,2379
5553957443,2016-04-19 13:00:00,2277
5553957443,2016-04-19 14:00:00,7
5553957443,2016-04-19 15:00:00,2538
5553957443,2016-04-19 16:00:00,448
5553957443,2016-04-19 17:00:00,2598
5553957443,2016-04-19 18:00:00,554
5553957443,2016-04-19 19:00:00,217
5553957443,2016-04-19 20:00:00,120
5553957443,2016-04-19 21:00:00,466
5553957443,2016-04-19 22:00:00,97
5553957443,2016-04-19 23:00:00,0
5553957443,2016-04-20 12:00:00,0
5553957443,2016-04-20 01:00:00,4
5553957443,2016-04-20 02:00:00,16
5553957443,2016-04-20 03:00:00,0
5553957443,2016-04-20 04:00:00,17
5553957443,2016-04-20 05:00:00,7
5553957443,2016-04-20 06:00:00,96
5553957443,2016-04-20 07:00:00,0
5553957443,2016-04-20 08:00:00,11
5553957443,2016-04-20 09:00:00,0
5553957443,2016-04-20 10:00:00,144
5553957443,2016-04-20 11:00:00,118
5553957443,2016-04-21 00:00:00,479
5553957443,2016-04-20 13:00:00,534
5553957443,2016-04-20 14:00:00,135
5553957443,2016-04-20 15:00:00,42
5553957443,2016-04-20 16:00:00,114
5553957443,2016-04-20 17:00:00,85
5553957443,2016-04-20 18:00:00,38
5553957443,2016-04-20 19:00:00,46
5553957443,2016-04-20 20:00:00,349
5553957443,2016-04-20 21:00:00,228
